bank,title,review_id,content,rating,date,thumbs_up,version,source
Bank of Abyssinia,BoA Mobile,d5e46c35-6bbf-4ce7-b184-cdc4c1e0eab1,Verry Amazing App from all IB,5,2025-03-01,0,,Google Play
Bank of Abyssinia,BoA Mobile,99172a2f-926c-48be-a1b0-3971b984b6b2,Not working on this days,1,2025-02-26,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,781ff61a-6f89-4bb1-a455-9b66400b0cd7,Thank you BoA,5,2025-02-23,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,cf026bee-94e7-4b9c-8a46-034354f9d171,best banking app in the wworld,5,2025-02-22,1,,Google Play
Bank of Abyssinia,BoA Mobile,9035f28b-9646-4fe9-80e1-6b6926b0289e,Nice app and it's easy to use,5,2025-02-21,2,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,25b7eec9-d1ef-41be-8bb3-3fd1b1cb8068,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,3,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,5e94fa10-612f-4422-8183-00d5050e8d98,This is help full i like ittttt,5,2025-02-14,1,,Google Play
Bank of Abyssinia,BoA Mobile,8d82d36e-ff01-40ab-83e7-cdb44af38a8e,The is not functional at all?,2,2025-02-12,0,,Google Play
Bank of Abyssinia,BoA Mobile,9b460da8-c607-47ba-89a3-76896c16c1e4,Best bank,5,2025-02-08,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,d77a87f6-2a20-4b6b-b7fa-acbb3d19b636,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,2,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,37f0b34c-355b-425d-975d-04d8b8d3dd55,good,5,2025-02-05,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,9c6f465f-7a3e-4fc6-9366-b5bcb418055c,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,1,,Google Play
Bank of Abyssinia,BoA Mobile,63c608e3-85ac-46ab-a948-1ab4a81bd575,I have been using this app for two years.It is amazing.,5,2025-02-01,2,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,6c922400-a56d-49e6-b5c6-d4bd7f806962,Good 👍,5,2025-01-31,1,,Google Play
Bank of Abyssinia,BoA Mobile,d36c1143-5ada-44f9-a679-c90ac5fd5d5c,Sad experience,1,2025-01-30,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,c3b78417-6822-48b0-8c40-6f5f96d0e2b2,Always do update and that is annoying,3,2025-01-27,0,24.05.07,Google Play
Bank of Abyssinia,BoA Mobile,86e6f672-4fd3-41dd-a49b-21e48aef587d,"Best app, somehow waiting a few minutes",5,2025-01-23,2,,Google Play
Bank of Abyssinia,BoA Mobile,7b07593c-a036-477b-b2d4-4e53fdc4c75e,I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,06ad47bd-3a6a-45b4-ae10-6dd4170bc254,Whenever I try to sign in app close please fixed it out,2,2025-01-21,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,e81c9036-4731-497a-ac35-81dfd3e7f42c,Beter,5,2025-01-21,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,feea8767-74e7-472a-81ba-7c8968b67b14,Boa,4,2025-01-18,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,6c01b8b7-76b7-4f56-a822-bdf7674d30a0,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,5,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,0a72e292-175c-4f96-be54-991436c22c8e,Aadan Axmed Barkhadle,5,2025-01-17,1,,Google Play
Bank of Abyssinia,BoA Mobile,591be00c-a536-4f4a-9095-1c6dfa6afe14,😡😡😡🤬🤬🤬,1,2025-01-16,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,46c41e87-0d7a-491b-8641-2c1acdaddea3,Horrible customer service and app crashes Horrible!!,1,2025-01-15,2,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,9f4f98fc-8a93-414d-9219-f03dbebaf5b0,I love it,5,2025-01-14,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,bd70c04c-b85f-47ac-b1e8-db0279790bf8,Best,5,2025-01-14,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,1c339143-79e1-4f37-9ea7-398b7844903b,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,6,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,30494702-39d6-493b-be77-d2a0f116ba73,Good🙏,5,2025-01-12,1,,Google Play
Bank of Abyssinia,BoA Mobile,5055c357-676d-41eb-824d-48f9e78f41e7,Like to much,5,2025-01-11,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,94acd1f3-c7e3-493f-9ded-b1f4186ac41b,Thank you,5,2025-01-10,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,b3df844f-7e31-4b64-a029-381687431ca3,Perfect,5,2025-01-09,1,,Google Play
Bank of Abyssinia,BoA Mobile,0fbb5047-8399-4b6f-b063-ddcdeb3e209c,The best of best,5,2025-01-09,1,,Google Play
Bank of Abyssinia,BoA Mobile,fb9a7444-76cf-4f2d-a8be-72d3009a034c,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,0,,Google Play
Bank of Abyssinia,BoA Mobile,84b69538-8ba9-40c5-a8fa-2594a180d28b,Boa,5,2025-01-06,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,4b5e8c4c-197d-42c4-bcbf-5765ec02a62b,Great 👍,5,2025-01-04,1,,Google Play
Bank of Abyssinia,BoA Mobile,9bea391b-234f-439d-a844-47d0c839a89a,Fast and suitable for the customers.,5,2025-01-04,1,,Google Play
Bank of Abyssinia,BoA Mobile,126026cc-90c8-4e55-81b4-46c7a87a7d88,Good 👍,5,2025-01-03,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,cd4d09a6-07d1-44e8-9b1e-d990c3b0b70a,Good app and helpful,5,2025-01-03,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,a7888312-64d5-44d6-b708-a6d29b168825,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-03,19,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,800bc191-3aec-4666-9f08-4a393dc8501f,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,0,,Google Play
Bank of Abyssinia,BoA Mobile,c194a70d-aa2b-4775-8da5-bf51d1c51d2a,It doesn't work at all.,2,2025-01-02,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,06692c6b-978f-4b52-bb83-6c38a11b2822,this app is not available,1,2025-01-02,0,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,ccce0a29-6770-4fbc-b54e-9ecaf0f2cb6b,Best,5,2025-01-01,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,89d3f60c-c554-4f6d-9436-ec9c80e8565f,Wow what amazing,5,2024-12-30,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,3988392f-8e33-44f3-806b-557e12954c67,love it,5,2024-12-30,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,b15954f4-c1d9-4b68-af8d-46e8df7a29fc,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,c3a41a6c-cb85-4083-93d4-3bd6a57a339d,Lemn embi yilal??,5,2024-12-30,1,,Google Play
Bank of Abyssinia,BoA Mobile,27be3e55-033e-4be6-8a72-0815f09f8df7,Good,5,2024-12-30,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,ea3d98d4-671c-4ac5-ab1d-f4d9177b1947,It's useless app downgraded.,1,2024-12-29,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,2d52d1a5-525c-4655-b858-e8d0d2e20bc2,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,8,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,e5e17a9f-1d1b-4f8e-a984-9a43eb48f8bd,Nice,5,2024-12-26,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,6f08a7e9-d374-4337-aa1c-929bc4157b1b,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,2,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,2e488711-7c0b-4546-b00a-bc58f90177dd,አይሰራም ሼም ነው፤,1,2024-12-23,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,4081310f-afcd-4c93-a22c-e9bd240129a9,Not that much bad,3,2024-12-22,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,80aa6fcd-465d-457e-a55e-3fd747d894bd,Fine,5,2024-12-21,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,6e64d84c-1cec-4122-91d6-049d64f0b1ad,The dirtiest application ever seen...,1,2024-12-20,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,355cd8fe-a56a-4955-a4ae-c0cfe1fbdbcd,Nic ap,5,2024-12-19,1,,Google Play
Bank of Abyssinia,BoA Mobile,c44d86b2-4bea-423b-a3d6-069baf1a492a,The forest app ever,1,2024-12-19,0,,Google Play
Bank of Abyssinia,BoA Mobile,f467c327-ab9b-4e79-8d97-2e1b573f6c98,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,8,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,8b6153b2-b998-4cc2-bae6-a27ff50642c9,Bank of abissena,1,2024-12-17,0,,Google Play
Bank of Abyssinia,BoA Mobile,dfb241c6-73c4-4cf3-9b91-dd154d0a541f,Good,3,2024-12-16,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,b9b684de-8146-46ae-b1fa-8f07272c6fd2,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,0,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,baea25ff-25f4-4327-81c5-2681be122ee9,GOOD,5,2024-12-15,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,56e4df5e-cfd9-4c86-b9b7-ec322a07674e,The worst banking app ever. Never works!,1,2024-12-14,0,,Google Play
Bank of Abyssinia,BoA Mobile,e4c77ae3-0541-45b5-84da-a02029e99719,Poorly functioning app,3,2024-12-13,0,,Google Play
Bank of Abyssinia,BoA Mobile,5c671d11-5836-41bc-a33b-ade0a31299ef,Very nice,5,2024-12-13,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,56fe3f96-f2d8-4b8f-9766-8305907650d0,Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,0,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,2795b1e3-ccdc-4b4a-8c25-cd4c6cc0d2ba,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,19,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,93bee220-7c85-4d30-ba6f-c8168c201b5a,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,38,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,6fe3a0f0-e9dd-4dcb-81ab-e478b1239d55,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,425,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,e19dc960-bb76-4c1b-8c49-3da106847b0d,Nice,5,2024-12-07,1,,Google Play
Bank of Abyssinia,BoA Mobile,9815bb8a-2108-49fe-8292-fb360aed8331,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,12,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,f07f9c2b-112a-4fe7-9187-0da7683616bc,It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,b53d4763-fbf3-4815-93c6-415d6026c863,It's better to say I don't use boa rather than pulling your phone out and opening this app,1,2024-12-01,2,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,709e40a3-94cf-4414-9d03-b83ab5783be2,My attention is very important because it will be the most difficult time for me,5,2024-11-30,1,,Google Play
Bank of Abyssinia,BoA Mobile,c150161c-e679-408f-aa76-41f4c9787f9a,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,73,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,8c12373b-e19d-494f-8506-a54490d9709b,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,0,,Google Play
Bank of Abyssinia,BoA Mobile,1756e606-985f-44eb-bab4-95bcf0848416,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,19,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,a49183c0-2f37-4898-a64e-ab1cce218c2d,exellent digital transaction of money,5,2024-11-27,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,5816b056-8f44-4faf-92a4-a28efd01448b,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,8,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,3916c795-44f4-4169-86aa-119ef8b78067,Best,5,2024-11-25,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,10f38455-3c1d-4bec-a303-eef4cf41097a,Great,5,2024-11-25,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,a4262b61-1cb9-414f-a99f-9ad1302aa769,👏👏👏,5,2024-11-24,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,600f542d-2c2f-4c6a-b49e-4f196764cfa9,Money,5,2024-11-24,1,24.11.22,Google Play
Bank of Abyssinia,BoA Mobile,bd0a4a80-4971-4156-9418-bef834d65877,It needs more improvment,2,2024-11-24,0,24.01.09,Google Play
Bank of Abyssinia,BoA Mobile,3a881b17-3858-447d-bdef-f69e3f85b0b4,Hey Google,5,2024-11-21,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,da8d6098-722b-4970-a9bd-8abb656976b5,Good app,5,2024-11-21,1,,Google Play
Bank of Abyssinia,BoA Mobile,e8a2d836-1548-4ddd-935b-a6c280ac8043,ab,3,2024-11-20,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,ed76ddde-f121-4372-b182-4c5df2b80685,Ademtahir,5,2024-11-20,1,,Google Play
Bank of Abyssinia,BoA Mobile,282728fd-e404-49c7-b7af-e17f01a1247d,✌️✌️,5,2024-11-20,1,,Google Play
Bank of Abyssinia,BoA Mobile,3d00a389-ea31-4ae9-ae70-9014f48845ca,Please this app on my android phone,3,2024-11-20,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,87a5eda7-9ff6-43ca-a3d4-baf44802a3dc,GOAT 🐐 🐐,5,2024-11-19,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,d9c98c7f-3df6-466f-a6fc-820cb281fad1,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,5,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,695331e7-0600-4a44-805b-255770e5f33b,Fast and reliable,5,2024-11-18,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,3d362e0c-4c39-498b-8b61-b52226effacd,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,22,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,8820e991-f423-4207-84ee-1504f70f3f99,Very good,5,2024-11-14,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,f106cb33-9dcb-4a38-a65d-3cbb1a9a790e,One of the poorest mobile banking system,1,2024-11-13,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,295d2e05-79ca-409a-be45-0388efa2f3b6,❤❤❤❤❤❤,5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,31842334-938e-4309-8db6-d6f4f9da1fcf,Oene,5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,6446c637-4d71-4aa9-b09c-abcc44110734,i find it interesting specially in reciept downloading,1,2024-11-12,0,,Google Play
Bank of Abyssinia,BoA Mobile,e165c4d1-4d0e-4f81-920a-3d7f2a3acc38,it good,5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,e086cf56-30a1-4650-b7c7-492dbab0f831,"This app crashes everytime, please fix it",1,2024-11-12,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,5d19cf33-a0a2-4263-ae80-c963660bde79,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,0,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,316e654c-3526-4bca-8086-60b63895f732,I need a support the app is not working,5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,553a157d-5f77-4f45-849e-6985fd3f61ca,Bast bank of ethiopia,5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,222dde44-b0d2-497b-8c48-f0760acab14f,Good,5,2024-11-12,1,,Google Play
Bank of Abyssinia,BoA Mobile,3bf25c8f-faed-49a0-b64c-feff01ccadfb,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,d7d3b979-cd01-4ecf-936f-02cb87adc6b3,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,fe160342-c4b4-442c-910c-2ddce8172994,The worst App i have never seen like this before,1,2024-11-12,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,e1751a71-a0e6-47a5-9045-9bf2423acfed,Wweeeer,4,2024-11-12,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,a9aef84b-de22-4145-b107-b18b44ea617d,Infinx,5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,193d231d-a098-4e8b-992e-96c9d9b43bee,Great service,5,2024-11-12,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,92a7307e-7ff4-4412-903b-7e0a331febea,👍,5,2024-11-11,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,10cdcbf6-81ab-4281-8583-665788be8e91,This app is not available on all android versions and some times it is not functional.,1,2024-11-08,2,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,d8ad8495-2424-4c41-9e0c-7f484eedacc0,senayt Mesfin,4,2024-11-08,0,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,8405e36b-c5ee-4a39-92b8-2bbda678dcf1,Bad app vety bad.,1,2024-11-07,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,643dd819-c970-4240-b620-ce2dff61d731,Nice,5,2024-11-06,1,,Google Play
Bank of Abyssinia,BoA Mobile,ad41ef41-4f31-4dc7-a2dc-b48d3d38a5cd,Abessnya Banke,5,2024-11-05,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,ac6715ed-80bf-4720-8893-cd6f0340c82c,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,5f4e1afc-666e-4bab-ab08-0b39744b9396,Okay,5,2024-11-03,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,1278f570-8dea-4557-a749-5466685c05e4,Professional on banking app,5,2024-11-01,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,169b6d5b-b5df-4a42-9168-ce968142da5b,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,11,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,14287667-7529-4f0a-b119-c9a37b43b788,አይሰራም አስተካክሉት,5,2024-10-26,1,,Google Play
Bank of Abyssinia,BoA Mobile,518dfdbb-4c08-469f-aee2-3caba92930ac,Please try another because this app doesn't feet the need of this generation,1,2024-10-25,0,,Google Play
Bank of Abyssinia,BoA Mobile,9f7fb2e7-377c-47d0-8018-8361713089a3,Good,4,2024-10-25,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,a151105b-8d49-4e7a-bf55-62feca737e04,Fast transfer,5,2024-10-24,1,,Google Play
Bank of Abyssinia,BoA Mobile,9b20307d-6ea1-4920-a74f-b5d6f16390bb,"What's up I can't log in, what's wrong",5,2024-10-22,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,908563f1-4304-45f7-a634-e4e4e64e8118,Amrumehamed,1,2024-10-21,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,87b4dda8-40de-44ff-aa27-ba8cf4776e03,Good,5,2024-10-19,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,4fe26762-e4bf-4ebd-bbeb-538577f6d724,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",5,2024-10-18,1,,Google Play
Bank of Abyssinia,BoA Mobile,8da94e53-0cd0-4d47-9df1-8cd3dac4779f,Very good,5,2024-10-18,1,,Google Play
Bank of Abyssinia,BoA Mobile,2b806bfe-bc20-4ca9-8d33-3e3d420beb79,ደደገነሐ,5,2024-10-15,1,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,03ed7b23-17b8-4ae5-9c2f-29922a888edf,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,21,,Google Play
Bank of Abyssinia,BoA Mobile,df4d9c87-1a87-4a1d-8900-581c52470725,A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,5d22ff1e-78a6-4da7-8128-fa0bfd0f4850,Good App,4,2024-10-12,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,e3dac0d5-d198-42ee-8536-2d6fd0365164,Best app to me,5,2024-10-11,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,3394a77e-9fd2-41f9-be45-00812de92767,BOA,5,2024-10-11,1,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,a526225b-3f7c-4dd0-8772-8ce18eea7318,Abdulkadir,5,2024-10-11,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,be744ade-9b10-4b61-a1ee-5afc836bf602,Bad,1,2024-10-10,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,1d49e80a-b12c-4cd5-abd9-b9b2d6612d64,If it is possible I would gove0 star,1,2024-10-08,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,d1c75600-5e8d-416b-8627-b3700bc64633,Nise mobile bankig,4,2024-10-05,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,ac7391a6-712b-424c-970d-6dba1a0dd845,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,1,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,3cbcde95-2c0c-41d1-be22-203369552ed1,Ok,5,2024-10-04,1,,Google Play
Bank of Abyssinia,BoA Mobile,ab760759-00d0-43fd-9267-f1d3f34a74e6,Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,3a05c496-6385-4903-b2f5-54f69bdd8ee7,Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,58,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,94ba00d0-c2e8-4e21-9e71-af2395f2d0ca,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,14,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,b4f29388-db8b-4ce7-9539-82a8c57b071a,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,dd79ea31-05db-44d3-8af1-7bb5142df8b5,Good,3,2024-10-03,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,cd089947-bc9a-41cf-a17d-9bf390c91485,Worest app,1,2024-10-03,0,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,510eb8c1-9b58-4989-bdd1-674fa63c3d08,The worest app ever,1,2024-10-03,0,,Google Play
Bank of Abyssinia,BoA Mobile,f242b9c6-0093-4b0d-85c6-fec827999123,አሪፍ ነው በርቱልን,5,2024-10-03,1,,Google Play
Bank of Abyssinia,BoA Mobile,2755e189-b073-4641-897e-3cfa2aa25a25,Wwwerrr,5,2024-10-02,1,24.09.30,Google Play
Bank of Abyssinia,BoA Mobile,6bcdcd0b-f657-4972-b10b-ed371d2f777a,ጀማል ውቀቱ,5,2024-09-30,1,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,4cbbb09a-77c0-45b2-89e6-784c7186918b,Great For Financial company,5,2024-09-30,1,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,1afdfab9-884b-4dd2-9881-a468a0eb567f,Very easy to use,5,2024-09-30,1,24.07.04,Google Play
Bank of Abyssinia,BoA Mobile,5d940978-07d3-41d9-81b1-74867eb724a3,The App's crash always.. Error.....,3,2024-09-27,0,24.07.04,Google Play
