bank,title,review_id,content,rating,date,thumbs_up,version,source,cleaned_text,sentiment_label,sentiment_score,keywords,themes
Bank of Abyssinia,BoA Mobile,e39414aa-0b2e-4c4d-9a21-8302487cdda4,Loved it,5,2025-03-14,1,24.11.22,Google Play,love,positive,0.9998797178268433,love,Other
Bank of Abyssinia,BoA Mobile,c9a192de-b018-4dde-b0d0-b0201be0c3f7,Wow,1,2025-03-14,0,25.03.07,Google Play,wow,positive,0.999592125415802,wow,Other
Bank of Abyssinia,BoA Mobile,7d475f3a-15b4-4e56-ae4b-1fc451749e61,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,130,25.03.07,Google Play,edit new bug app let type otp code shameful app allow use have developer option you consider actual developer expect toggle option bank restart phone message lable somthe smoothen experience like security consultant thing implement app invest actual security mess,negative,0.9985970854759216,"security,option,developer,app,new","Reliability,Feature Requests"
Bank of Abyssinia,BoA Mobile,e68af2d6-0770-4110-b3dd-167bb54cd017,Improved to be the best,5,2025-03-11,1,24.11.22,Google Play,improve good,positive,0.9998570680618286,"improve,good",Other
Bank of Abyssinia,BoA Mobile,a9e99120-460c-4cc0-8978-d1d601b89258,BoA,5,2025-03-11,0,24.11.22,Google Play,boa,negative,0.7410542368888855,boa,Other
Bank of Abyssinia,BoA Mobile,0e5e093a-1cf1-4c49-87ed-046888b8afa9,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,3,,Google Play,decent problem say error transfer money infact transfer bug transfer 2 time instead 1 not transfer money telebirr acc self boe dev fix,negative,0.9974843263626099,"transfer,money,problem,fix,time","Transaction Performance,Reliability"
Bank of Abyssinia,BoA Mobile,35ea7b31-46fb-47a7-b9c4-8a5e06161abd,BoA Greqt Ethiopian bank.,5,2025-03-11,0,24.11.22,Google Play,boa greqt ethiopian bank,negative,0.8457716703414917,"boa,bank",Other
Bank of Abyssinia,BoA Mobile,c9f8ff21-b8d1-400f-bb94-c98399a25ad5,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,1,,Google Play,bug therethe app crash time try log especially old phone like galaxy a32,negative,0.9994600415229797,"crash,phone,try,time,like",Reliability
Bank of Abyssinia,BoA Mobile,df027023-1b65-40e9-b2bf-de6fedc17c5d,Almost better compared to cbe where it is not qualified for,4,2025-03-09,0,24.11.22,Google Play,well compare cbe qualified,negative,0.9741679430007935,cbe,Other
Bank of Abyssinia,BoA Mobile,73ce76e4-b7a2-4ed8-b6fd-f9b388bdb4a6,what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,1,,Google Play,awesome app simple use important app,positive,0.9998214840888977,"simple,app,use",Other
Bank of Abyssinia,BoA Mobile,1cfcfa11-67f5-4315-9f2d-f47ab27f0910,Wonderfull app,5,2025-03-08,0,,Google Play,wonderfull app,positive,0.9998815059661865,app,Other
Bank of Abyssinia,BoA Mobile,c292d2f8-1e0d-46ae-97f2-f3215a0bdf50,i can't use this app why?,5,2025-03-07,0,24.11.22,Google Play,not use app,negative,0.9993101358413696,"use,app",Other
Bank of Abyssinia,BoA Mobile,1962d1c4-e2c2-4ac7-91b6-b0a75ae11d7a,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,5,24.11.22,Google Play,bad mobile banking app experience blame app compare well clash take long time login load short complete trash,negative,0.9997013211250305,"banking app,bad,experience,mobile banking,time","Account Access Issues,Transaction Performance"
Bank of Abyssinia,BoA Mobile,ab7b2d7e-b707-4546-b9ec-ad0da2cb9015,Wow,4,2025-03-05,0,,Google Play,wow,positive,0.999592125415802,wow,Other
Bank of Abyssinia,BoA Mobile,7d468428-1ccb-4528-9984-9324db9b9d2b,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,0,,Google Play,bro bad app human kind software engineer sad see enterprise big boa app like disgrace country,negative,0.9998133778572083,"bad app,boa,bad,app,like",Other
Bank of Abyssinia,BoA Mobile,ab512ec6-2eaa-496c-b0a9-ee21a2d810be,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,0,,Google Play,aga b girja miss language admin afaan oromo itoophiyaa language,negative,0.9959415793418884,,Other
Bank of Abyssinia,BoA Mobile,06384ab0-33e4-4d40-9ff0-735d46c30c17,Good app,5,2025-03-03,0,24.11.22,Google Play,good app,positive,0.9998493194580078,"good app,good,app",Other
Bank of Abyssinia,BoA Mobile,49b877c9-5536-4be5-8674-e3ae975fa0ed,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,1,,Google Play,download app time read customer review soon instal open app close automatically unserious bank uninstalle app immediately,negative,0.9916398525238037,"app,download,open,customer,time","Transaction Performance,Customer Support"
Bank of Abyssinia,BoA Mobile,529fe570-b1aa-48b7-b349-444b98c1fce7,It has good features but sometimes it doesn't work...0,1,2025-03-02,1,24.11.22,Google Play,good feature not work0,negative,0.9956711530685425,"feature,good",Feature Requests
Bank of Abyssinia,BoA Mobile,12f08f68-da19-4974-8086-304a40091d72,Very poor proformance,1,2025-03-01,0,24.11.22,Google Play,poor proformance,negative,0.9998043179512024,,Other
Bank of Abyssinia,BoA Mobile,b7206c5f-267e-44f1-b044-8f6f9392701d,It's not opening. Really frustrating,1,2025-03-01,1,24.11.22,Google Play,opening frustrating,negative,0.9997020363807678,,Other
Bank of Abyssinia,BoA Mobile,d5e46c35-6bbf-4ce7-b184-cdc4c1e0eab1,Verry Amazing App from all IB,5,2025-03-01,0,,Google Play,verry amazing app ib,positive,0.9997394680976868,"amazing app,amazing,app",Other
Bank of Abyssinia,BoA Mobile,99172a2f-926c-48be-a1b0-3971b984b6b2,Not working on this days,1,2025-02-26,0,24.11.22,Google Play,work day,negative,0.9972773194313049,"day,work",Other
Bank of Abyssinia,BoA Mobile,781ff61a-6f89-4bb1-a455-9b66400b0cd7,Thank you BoA,5,2025-02-23,1,24.11.22,Google Play,thank boa,positive,0.9998399019241333,"thank,boa",Other
Bank of Abyssinia,BoA Mobile,cf026bee-94e7-4b9c-8a46-034354f9d171,best banking app in the wworld,5,2025-02-22,1,,Google Play,good banking app wworld,positive,0.999572217464447,"banking app,banking,good,app",Other
Bank of Abyssinia,BoA Mobile,9035f28b-9646-4fe9-80e1-6b6926b0289e,Nice app and it's easy to use,5,2025-02-21,2,24.11.22,Google Play,nice app easy use,positive,0.999751627445221,"nice app,easy use,nice,easy,use",Other
Bank of Abyssinia,BoA Mobile,25b7eec9-d1ef-41be-8bb3-3fd1b1cb8068,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,3,24.11.22,Google Play,add language app settingamharic afan oromo tigniyaand bank bank transfer available time available reachableit issue,negative,0.9992678761482239,"bank,add,issue,transfer,time","Transaction Performance,Reliability,Feature Requests"
Bank of Abyssinia,BoA Mobile,5e94fa10-612f-4422-8183-00d5050e8d98,This is help full i like ittttt,5,2025-02-14,1,,Google Play,help like ittttt,positive,0.9977995753288269,like,Customer Support
Bank of Abyssinia,BoA Mobile,8d82d36e-ff01-40ab-83e7-cdb44af38a8e,The is not functional at all?,2,2025-02-12,0,,Google Play,functional,negative,0.9997331500053406,,Other
Bank of Abyssinia,BoA Mobile,9b460da8-c607-47ba-89a3-76896c16c1e4,Best bank,5,2025-02-08,1,24.09.30,Google Play,good bank,positive,0.9997438788414001,"bank,good",Other
Bank of Abyssinia,BoA Mobile,d77a87f6-2a20-4b6b-b7fa-acbb3d19b636,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,2,24.11.22,Google Play,easy convienient use perfect high prefrence choice,positive,0.9997236132621765,"easy,use",Other
Bank of Abyssinia,BoA Mobile,37f0b34c-355b-425d-975d-04d8b8d3dd55,good,5,2025-02-05,1,24.11.22,Google Play,good,positive,0.9998161196708679,good,Other
Bank of Abyssinia,BoA Mobile,9c6f465f-7a3e-4fc6-9366-b5bcb418055c,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,1,,Google Play,,negative,0.6970565915107727,,Other
Bank of Abyssinia,BoA Mobile,63c608e3-85ac-46ab-a948-1ab4a81bd575,I have been using this app for two years.It is amazing.,5,2025-02-01,2,24.11.22,Google Play,app yearsit amazing,positive,0.9998595714569092,"amazing,app",Other
Bank of Abyssinia,BoA Mobile,6c922400-a56d-49e6-b5c6-d4bd7f806962,Good 👍,5,2025-01-31,1,,Google Play,good,positive,0.9998576641082764,good,Other
Bank of Abyssinia,BoA Mobile,d36c1143-5ada-44f9-a679-c90ac5fd5d5c,Sad experience,1,2025-01-30,0,24.11.22,Google Play,sad experience,negative,0.9990687966346741,experience,Other
Bank of Abyssinia,BoA Mobile,c3b78417-6822-48b0-8c40-6f5f96d0e2b2,Always do update and that is annoying,3,2025-01-27,0,24.05.07,Google Play,update annoying,negative,0.9994439482688904,update,Other
Bank of Abyssinia,BoA Mobile,86e6f672-4fd3-41dd-a49b-21e48aef587d,"Best app, somehow waiting a few minutes",5,2025-01-23,2,,Google Play,good app wait minute,negative,0.6387038230895996,"good app,good,app",Other
Bank of Abyssinia,BoA Mobile,7b07593c-a036-477b-b2d4-4e53fdc4c75e,I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,1,24.11.22,Google Play,not dijitalize atm apollo app phone,negative,0.9946038126945496,"phone,app",Other
Bank of Abyssinia,BoA Mobile,06ad47bd-3a6a-45b4-ae10-6dd4170bc254,Whenever I try to sign in app close please fixed it out,2,2025-01-21,0,24.11.22,Google Play,try sign app close fix,negative,0.9976609945297241,"try,fix,app",Account Access Issues
Bank of Abyssinia,BoA Mobile,e81c9036-4731-497a-ac35-81dfd3e7f42c,Beter,5,2025-01-21,1,24.11.22,Google Play,beter,positive,0.6771944165229797,,Other
Bank of Abyssinia,BoA Mobile,feea8767-74e7-472a-81ba-7c8968b67b14,Boa,4,2025-01-18,0,24.11.22,Google Play,boa,negative,0.7410542368888855,boa,Other
Bank of Abyssinia,BoA Mobile,6c01b8b7-76b7-4f56-a822-bdf7674d30a0,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,5,24.11.22,Google Play,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ app slow ehhhh not upgrade app zero,negative,0.9979276657104492,"በጣም,ነው,slow,app",Transaction Performance
Bank of Abyssinia,BoA Mobile,0a72e292-175c-4f96-be54-991436c22c8e,Aadan Axmed Barkhadle,5,2025-01-17,1,,Google Play,aadan axme barkhadle,positive,0.6127519011497498,,Other
Bank of Abyssinia,BoA Mobile,591be00c-a536-4f4a-9095-1c6dfa6afe14,😡😡😡🤬🤬🤬,1,2025-01-16,0,24.11.22,Google Play,,negative,0.6970565915107727,,Other
Bank of Abyssinia,BoA Mobile,46c41e87-0d7a-491b-8641-2c1acdaddea3,Horrible customer service and app crashes Horrible!!,1,2025-01-15,2,24.11.22,Google Play,horrible customer service app crash horrible,negative,0.9997913241386414,"crash,customer,service,app","Reliability,Customer Support"
Bank of Abyssinia,BoA Mobile,9f4f98fc-8a93-414d-9219-f03dbebaf5b0,I love it,5,2025-01-14,1,24.11.22,Google Play,love,positive,0.9998799562454224,love,Other
Bank of Abyssinia,BoA Mobile,bd70c04c-b85f-47ac-b1e8-db0279790bf8,Best,5,2025-01-14,1,24.11.22,Google Play,well,positive,0.9997941851615906,,Other
Bank of Abyssinia,BoA Mobile,1c339143-79e1-4f37-9ea7-398b7844903b,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,6,24.11.22,Google Play,keep ask turn developer mode dev mode not use,negative,0.9985793828964233,"turn,developer,use",Other
Bank of Abyssinia,BoA Mobile,30494702-39d6-493b-be77-d2a0f116ba73,Good🙏,5,2025-01-12,1,,Google Play,good,negative,0.6970565915107727,good,Other
Bank of Abyssinia,BoA Mobile,5055c357-676d-41eb-824d-48f9e78f41e7,Like to much,5,2025-01-11,1,24.11.22,Google Play,like,positive,0.9997984766960144,like,Other
Bank of Abyssinia,BoA Mobile,94acd1f3-c7e3-493f-9ded-b1f4186ac41b,Thank you,5,2025-01-10,1,24.11.22,Google Play,thank,positive,0.9998352527618408,thank,Other
Bank of Abyssinia,BoA Mobile,b3df844f-7e31-4b64-a029-381687431ca3,Perfect,5,2025-01-09,1,,Google Play,perfect,positive,0.9998517036437988,,Other
Bank of Abyssinia,BoA Mobile,0fbb5047-8399-4b6f-b063-ddcdeb3e209c,The best of best,5,2025-01-09,1,,Google Play,good good,positive,0.9998393058776855,good,Other
Bank of Abyssinia,BoA Mobile,fb9a7444-76cf-4f2d-a8be-72d3009a034c,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,0,,Google Play,app long time amazing user friendly ui not find pin button app,negative,0.9016599655151367,"friendly,user,amazing,time,app",User Interface
Bank of Abyssinia,BoA Mobile,84b69538-8ba9-40c5-a8fa-2594a180d28b,Boa,5,2025-01-06,1,24.11.22,Google Play,boa,negative,0.7410542368888855,boa,Other
Bank of Abyssinia,BoA Mobile,4b5e8c4c-197d-42c4-bcbf-5765ec02a62b,Great 👍,5,2025-01-04,1,,Google Play,great,positive,0.9997692704200745,great,Other
Bank of Abyssinia,BoA Mobile,9bea391b-234f-439d-a844-47d0c839a89a,Fast and suitable for the customers.,5,2025-01-04,1,,Google Play,fast suitable customer,positive,0.9997920393943787,"customer,fast","Transaction Performance,User Interface,Customer Support"
Bank of Abyssinia,BoA Mobile,126026cc-90c8-4e55-81b4-46c7a87a7d88,Good 👍,5,2025-01-03,1,24.11.22,Google Play,good,positive,0.9998576641082764,good,Other
Bank of Abyssinia,BoA Mobile,cd4d09a6-07d1-44e8-9b1e-d990c3b0b70a,Good app and helpful,5,2025-01-03,1,24.11.22,Google Play,good app helpful,positive,0.9998565912246704,"good app,good,app",Customer Support
Bank of Abyssinia,BoA Mobile,a7888312-64d5-44d6-b708-a6d29b168825,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-03,19,24.11.22,Google Play,star face multiple problem 1 app fast bank app eg like cbe 2 app ask repeatedly switch developer option switch 3 bank abyssinias service interesting ignore issue app service 4 customer give complain app accept complain fix issue 5 lastly recommend app issue solve asap,negative,0.9978498220443726,"issue,app,service,bank,recommend","Transaction Performance,Reliability,Customer Support,Feature Requests"
Bank of Abyssinia,BoA Mobile,800bc191-3aec-4666-9f08-4a393dc8501f,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,0,,Google Play,assess tell abyssinia bank idea mobile banking,negative,0.9992759823799133,"mobile banking,mobile,banking,bank",Other
Bank of Abyssinia,BoA Mobile,c194a70d-aa2b-4775-8da5-bf51d1c51d2a,It doesn't work at all.,2,2025-01-02,0,24.11.22,Google Play,not work,negative,0.9997771382331848,work,Other
Bank of Abyssinia,BoA Mobile,06692c6b-978f-4b52-bb83-6c38a11b2822,this app is not available,1,2025-01-02,0,24.07.04,Google Play,app available,negative,0.9997593760490417,app,Other
Bank of Abyssinia,BoA Mobile,ccce0a29-6770-4fbc-b54e-9ecaf0f2cb6b,Best,5,2025-01-01,1,24.11.22,Google Play,well,positive,0.9997941851615906,,Other
Bank of Abyssinia,BoA Mobile,89d3f60c-c554-4f6d-9436-ec9c80e8565f,Wow what amazing,5,2024-12-30,1,24.11.22,Google Play,wow amazing,positive,0.9998555183410645,"wow,amazing",Other
Bank of Abyssinia,BoA Mobile,3988392f-8e33-44f3-806b-557e12954c67,love it,5,2024-12-30,1,24.11.22,Google Play,love,positive,0.9998753070831299,love,Other
Bank of Abyssinia,BoA Mobile,b15954f4-c1d9-4b68-af8d-46e8df7a29fc,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,0,24.11.22,Google Play,በጣም መሻሻል አለበት ለ ባንኩ ማይመጥን መተግበርያ ነው,negative,0.9733067750930786,"በጣም,ነው",Other
Bank of Abyssinia,BoA Mobile,c3a41a6c-cb85-4083-93d4-3bd6a57a339d,Lemn embi yilal??,5,2024-12-30,1,,Google Play,lemn embi yilal,negative,0.9906971454620361,,Other
Bank of Abyssinia,BoA Mobile,27be3e55-033e-4be6-8a72-0815f09f8df7,Good,5,2024-12-30,1,24.11.22,Google Play,good,positive,0.9998161196708679,good,Other
Bank of Abyssinia,BoA Mobile,ea3d98d4-671c-4ac5-ab1d-f4d9177b1947,It's useless app downgraded.,1,2024-12-29,0,24.11.22,Google Play,useless app downgrade,negative,0.9998070597648621,app,Other
Bank of Abyssinia,BoA Mobile,2d52d1a5-525c-4655-b858-e8d0d2e20bc2,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,8,24.11.22,Google Play,let access account point app gey access account physically bank zero suffice point accross,negative,0.7652340531349182,"access,account,bank,app","Account Access Issues,Customer Support"
Bank of Abyssinia,BoA Mobile,e5e17a9f-1d1b-4f8e-a984-9a43eb48f8bd,Nice,5,2024-12-26,1,24.11.22,Google Play,nice,positive,0.9998552799224854,nice,Other
Bank of Abyssinia,BoA Mobile,6f08a7e9-d374-4337-aa1c-929bc4157b1b,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,2,24.11.22,Google Play,go rid real app work far bad mobile banking app,negative,0.9997933506965637,"app work,banking app,bad,mobile banking,app",Other
Bank of Abyssinia,BoA Mobile,2e488711-7c0b-4546-b00a-bc58f90177dd,አይሰራም ሼም ነው፤,1,2024-12-23,0,24.11.22,Google Play,አይሰራም ሼም ነው,negative,0.8616330027580261,ነው,Other
Bank of Abyssinia,BoA Mobile,4081310f-afcd-4c93-a22c-e9bd240129a9,Not that much bad,3,2024-12-22,0,24.11.22,Google Play,bad,positive,0.9988158941268921,bad,Other
Bank of Abyssinia,BoA Mobile,80aa6fcd-465d-457e-a55e-3fd747d894bd,Fine,5,2024-12-21,1,24.11.22,Google Play,fine,positive,0.9998335838317871,,Other
Bank of Abyssinia,BoA Mobile,6e64d84c-1cec-4122-91d6-049d64f0b1ad,The dirtiest application ever seen...,1,2024-12-20,0,24.11.22,Google Play,dirty application see,negative,0.995487630367279,application,Other
Bank of Abyssinia,BoA Mobile,355cd8fe-a56a-4955-a4ae-c0cfe1fbdbcd,Nic ap,5,2024-12-19,1,,Google Play,nic ap,positive,0.9873360991477966,,Other
Bank of Abyssinia,BoA Mobile,c44d86b2-4bea-423b-a3d6-069baf1a492a,The forest app ever,1,2024-12-19,0,,Google Play,forest app,positive,0.9840954542160034,app,Other
Bank of Abyssinia,BoA Mobile,f467c327-ab9b-4e79-8d97-2e1b573f6c98,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,8,24.11.22,Google Play,love boa curse come mobile banking ine hetter sck ask turn developer option wise will not work use cbe awash birr tekebirr dashen bank non ask boa improve mobile banking competitive,negative,0.9967040419578552,"boa,mobile banking,mobile,banking,improve",Feature Requests
Bank of Abyssinia,BoA Mobile,8b6153b2-b998-4cc2-bae6-a27ff50642c9,Bank of abissena,1,2024-12-17,0,,Google Play,bank abissena,positive,0.9480117559432983,bank,Other
Bank of Abyssinia,BoA Mobile,dfb241c6-73c4-4cf3-9b91-dd154d0a541f,Good,3,2024-12-16,0,24.11.22,Google Play,good,positive,0.9998161196708679,good,Other
Bank of Abyssinia,BoA Mobile,b9b684de-8146-46ae-b1fa-8f07272c6fd2,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,0,24.07.04,Google Play,easy sooo simple use easy stole someone money app,negative,0.9888866543769836,"easy,simple,money,use,app",Other
Bank of Abyssinia,BoA Mobile,baea25ff-25f4-4327-81c5-2681be122ee9,GOOD,5,2024-12-15,1,24.09.30,Google Play,good,positive,0.9998161196708679,good,Other
Bank of Abyssinia,BoA Mobile,56e4df5e-cfd9-4c86-b9b7-ec322a07674e,The worst banking app ever. Never works!,1,2024-12-14,0,,Google Play,bad banking app work,negative,0.9998007416725159,"app work,banking app,bad,work,banking",Other
Bank of Abyssinia,BoA Mobile,e4c77ae3-0541-45b5-84da-a02029e99719,Poorly functioning app,3,2024-12-13,0,,Google Play,poorly function app,negative,0.999775230884552,app,Other
Bank of Abyssinia,BoA Mobile,5c671d11-5836-41bc-a33b-ade0a31299ef,Very nice,5,2024-12-13,1,24.11.22,Google Play,nice,positive,0.9998563528060913,nice,Other
Bank of Abyssinia,BoA Mobile,56fe3f96-f2d8-4b8f-9766-8305907650d0,Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,0,24.11.22,Google Play,system bad well,negative,0.9998007416725159,bad,Other
Bank of Abyssinia,BoA Mobile,2795b1e3-ccdc-4b4a-8c25-cd4c6cc0d2ba,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,19,24.11.22,Google Play,guy start give mobile app service not work m sure know not work sure lazy incompetent fix lose business complacency consequence,negative,0.9997615218162537,"work,know,fix,service,mobile",Customer Support
Bank of Abyssinia,BoA Mobile,93bee220-7c85-4d30-ba6f-c8168c201b5a,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,38,24.11.22,Google Play,good app feature awesome work need turn developer option m tired have constantly switch developer option ve express struggle precious setting enable developer option open app boa app turn help abyssinia bank hope provide update soon,positive,0.9543284177780151,"developer option,option,developer,turn,app","Customer Support,Feature Requests"
Bank of Abyssinia,BoA Mobile,6fe3a0f0-e9dd-4dcb-81ab-e478b1239d55,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,425,24.11.22,Google Play,m give app star option experience incredibly frustrating extremely long loading time app close automatically time people choose mobile banking convenience app far timeconsuming make bad ve hope improvement enhance user experience,negative,0.9997000694274902,"experience,time,app,improvement,ve","Transaction Performance,Customer Support,Feature Requests"
Bank of Abyssinia,BoA Mobile,e19dc960-bb76-4c1b-8c49-3da106847b0d,Nice,5,2024-12-07,1,,Google Play,nice,positive,0.9998552799224854,nice,Other
Bank of Abyssinia,BoA Mobile,9815bb8a-2108-49fe-8292-fb360aed8331,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,12,24.09.30,Google Play,unprofessional mischievous bank opinion occasion recently abyssinia card withdraw money deduct account despite report time say process learn yesterday 3 month bank decide include income absurd avoid bank,negative,0.9941067695617676,"bank,account,money,time",Account Access Issues
Bank of Abyssinia,BoA Mobile,f07f9c2b-112a-4fe7-9187-0da7683616bc,It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,1,24.11.22,Google Play,not work 2 device a05 a34,negative,0.9996792078018188,work,Other
Bank of Abyssinia,BoA Mobile,b53d4763-fbf3-4815-93c6-415d6026c863,It's better to say I don't use boa rather than pulling your phone out and opening this app,1,2024-12-01,2,24.11.22,Google Play,well not use boa pull phone open app,negative,0.9981752634048462,"open,phone,boa,use,app",Other
Bank of Abyssinia,BoA Mobile,709e40a3-94cf-4414-9d03-b83ab5783be2,My attention is very important because it will be the most difficult time for me,5,2024-11-30,1,,Google Play,attention important difficult time,positive,0.9926175475120544,time,Other
Bank of Abyssinia,BoA Mobile,c150161c-e679-408f-aa76-41f4c9787f9a,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,73,24.11.22,Google Play,bad experience mobile application year time fail login automatically close app take loading time 5 minute try access internal service transfer bank fail boa fix app,negative,0.9998001456260681,"time,access,try,boa,transfer","Account Access Issues,Transaction Performance,Reliability,Customer Support"
Bank of Abyssinia,BoA Mobile,8c12373b-e19d-494f-8506-a54490d9709b,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,0,,Google Play,not know app start great sudden not work,positive,0.806429922580719,"know,great,work,app",Other
Bank of Abyssinia,BoA Mobile,1756e606-985f-44eb-bab4-95bcf0848416,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,19,24.11.22,Google Play,application lose major faction daily basis count time app completely useless disappointing go use time need not point,negative,0.9997996687889099,"time,need,application,use,app",Other
Bank of Abyssinia,BoA Mobile,a49183c0-2f37-4898-a64e-ab1cce218c2d,exellent digital transaction of money,5,2024-11-27,1,24.11.22,Google Play,exellent digital transaction money,negative,0.9944479465484619,"digital,money,transaction",Transaction Performance
Bank of Abyssinia,BoA Mobile,5816b056-8f44-4faf-92a4-a28efd01448b,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,8,24.11.22,Google Play,late update stop android 9 phone open app work properly start,negative,0.9997497200965881,"app work,open,phone,update,work",Other
Bank of Abyssinia,BoA Mobile,3916c795-44f4-4169-86aa-119ef8b78067,Best,5,2024-11-25,1,24.11.22,Google Play,well,positive,0.9997941851615906,,Other
Bank of Abyssinia,BoA Mobile,10f38455-3c1d-4bec-a303-eef4cf41097a,Great,5,2024-11-25,1,24.11.22,Google Play,great,positive,0.9998630285263062,great,Other
Bank of Abyssinia,BoA Mobile,a4262b61-1cb9-414f-a99f-9ad1302aa769,👏👏👏,5,2024-11-24,1,24.09.30,Google Play,,negative,0.6970565915107727,,Other
Bank of Abyssinia,BoA Mobile,600f542d-2c2f-4c6a-b49e-4f196764cfa9,Money,5,2024-11-24,1,24.11.22,Google Play,money,positive,0.9659326076507568,money,Other
Bank of Abyssinia,BoA Mobile,bd0a4a80-4971-4156-9418-bef834d65877,It needs more improvment,2,2024-11-24,0,24.01.09,Google Play,need improvment,negative,0.998616099357605,need,Other
Bank of Abyssinia,BoA Mobile,3a881b17-3858-447d-bdef-f69e3f85b0b4,Hey Google,5,2024-11-21,1,24.09.30,Google Play,hey google,positive,0.9950044751167297,,Other
Bank of Abyssinia,BoA Mobile,da8d6098-722b-4970-a9bd-8abb656976b5,Good app,5,2024-11-21,1,,Google Play,good app,positive,0.9998493194580078,"good app,good,app",Other
